,Date,artistName,trackName,msPlayed
8143,2020-08-02,Taylor Swift,the last great american dynasty,6869
8142,2020-08-02,One Direction,Steal My Girl,228133
8141,2020-08-02,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",22070
8140,2020-08-02,One Direction,Steal My Girl,228133
8139,2020-08-02,Maroon 5,Girls Like You (feat. Cardi B),20
8138,2020-08-02,Maroon 5,Girls Like You (feat. Cardi B),119301
8124,2020-08-02,The Local Train,Kaisey Jiyun,239085
8136,2020-08-02,Gary Portnoy,Where Everybody Knows Your Name (Cheers Theme),148
8134,2020-08-02,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",6092
8133,2020-08-02,One Direction,Steal My Girl,0
8132,2020-08-02,Taylor Swift,the last great american dynasty,4109
8131,2020-08-02,Maroon 5,Girls Like You (feat. Cardi B),235545
8130,2020-08-02,Maroon 5,Girls Like You (feat. Cardi B),235545
8129,2020-08-02,Jonah Baker,Girls Like You - Acoustic Version,23808
8128,2020-08-02,Maroon 5,Girls Like You (feat. Cardi B),119252
8127,2020-08-02,Maroon 5,Girls Like You (feat. Cardi B),235545
8126,2020-08-02,Maroon 5,Girls Like You,174576
8135,2020-08-02,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",160
8100,2020-08-02,Joy Williams,The Trouble with Wanting,6932
8062,2020-08-02,Sam Smith,Too Good At Goodbyes - Galantis Remix,5077
8098,2020-08-02,Imagine Dragons,Underdog,206706
8073,2020-08-02,Green Day,21 Guns,0
8072,2020-08-02,Rashid Ali,Kahin To,0
8070,2020-08-02,Britt Nicole,Welcome To The Show,4504
8069,2020-08-02,Prateek Kuhad,Kasoor,197549
8068,2020-08-02,Amit Trivedi,Naina Da Kya Kasoor,64800
8067,2020-08-02,Prateek Kuhad,Kasoor,490
8066,2020-08-02,Amit Trivedi,Naina Da Kya Kasoor,140110
8065,2020-08-02,Wiz Khalifa,See You Again (feat. Charlie Puth),177105
8064,2020-08-02,Medha Sahi,I Don't Do Love Anymore,2073
8074,2020-08-02,Ed Sheeran,Photograph,218660
8063,2020-08-02,KK,Beete Lamhein,2003
8060,2020-08-02,5 Seconds of Summer,Youngblood,203417
8059,2020-08-02,Lullaby Classics,The Cuppycake Song,8253
8058,2020-08-02,One Direction,Through the Dark,221733
8057,2020-08-02,Taylor Swift,the last great american dynasty,230999
8056,2020-08-02,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",200991
8055,2020-08-02,One Direction,Steal My Girl,228133
8054,2020-08-02,Gary Portnoy,Where Everybody Knows Your Name (Cheers Theme),95134
8053,2020-08-02,Maroon 5,Girls Like You,215229
8099,2020-08-02,Imagine Dragons,Nothing Left To Say / Rocks - Medley,55646
8061,2020-08-02,ZAYN,Dusk Till Dawn - Radio Edit,239000
8075,2020-08-02,Shafqat Amanat Ali,Kyun Main Jaagoon,5108
8071,2020-08-02,Chris Tomlin,Our God,0
8077,2020-08-02,Calum Scott,You Are The Reason,62152
8097,2020-08-02,Imagine Dragons,Bleeding Out,221053
8096,2020-08-02,Imagine Dragons,Every Night,0
8095,2020-08-02,Imagine Dragons,Amsterdam,25784
8094,2020-08-02,Imagine Dragons,Hear Me,1377
8093,2020-08-02,Imagine Dragons,On Top Of The World,189840
8092,2020-08-02,Imagine Dragons,Demons,175200
8091,2020-08-02,Imagine Dragons,It's Time,237986
8076,2020-08-02,Andy Grammer,Don’t Give Up On Me,196187
8089,2020-08-02,Imagine Dragons,Radioactive,186813
8088,2020-08-02,Imagine Dragons,Every Night,137580
8090,2020-08-02,Imagine Dragons,Tiptoe,228758
8079,2020-08-02,Imagine Dragons,Radioactive,186813
8086,2020-08-02,Imagine Dragons,Hear Me,14012
8085,2020-08-02,Imagine Dragons,On Top Of The World,189840
8084,2020-08-02,Imagine Dragons,Demons,175200
8083,2020-08-02,Imagine Dragons,It's Time,237986
8082,2020-08-02,Imagine Dragons,Tiptoe,193000
8081,2020-08-02,Imagine Dragons,Radioactive,72188
8080,2020-08-02,Imagine Dragons,Tiptoe,155772
8087,2020-08-02,Imagine Dragons,Amsterdam,241426
8078,2020-08-02,Plain White T's,Hey There Delilah,25520
8159,2020-08-03,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,130596
8160,2020-08-03,Maroon 5,Girls Like You (feat. Cardi B),235545
8161,2020-08-03,Maroon 5,Girls Like You,139590
8166,2020-08-03,A Fine Frenzy,Lifesize,148440
8163,2020-08-03,One Direction,Steal My Girl,228133
8164,2020-08-03,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",200991
8165,2020-08-03,Taylor Swift,the last great american dynasty,202508
8158,2020-08-03,Maroon 5,Girls Like You,28404
8162,2020-08-03,Gary Portnoy,Where Everybody Knows Your Name (Cheers Theme),1978
8157,2020-08-03,Maroon 5,Girls Like You (feat. Cardi B),235545
8151,2020-08-03,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",200991
8155,2020-08-03,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",196
8154,2020-08-03,One Direction,Steal My Girl,85
8153,2020-08-03,Taylor Swift,the last great american dynasty,88267
8152,2020-08-03,Maroon 5,Girls Like You,0
8150,2020-08-03,One Direction,Steal My Girl,228133
8149,2020-08-03,Gary Portnoy,Where Everybody Knows Your Name (Cheers Theme),5423
8148,2020-08-03,Maroon 5,Girls Like You,215229
8147,2020-08-03,Maroon 5,Girls Like You (feat. Cardi B),235545
8146,2020-08-03,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,170219
8156,2020-08-03,Gary Portnoy,Where Everybody Knows Your Name (Cheers Theme),272
8183,2020-08-04,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,52924
8184,2020-08-04,One Direction,Steal My Girl,228133
8185,2020-08-04,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",200991
8186,2020-08-04,Taylor Swift,the last great american dynasty,230999
8187,2020-08-04,One Direction,Through the Dark,221733
8188,2020-08-04,Lullaby Classics,The Cuppycake Song,44237
8193,2020-08-04,One Direction,Steal My Girl,228133
8190,2020-08-04,ZAYN,Dusk Till Dawn - Radio Edit,113567
8191,2020-08-04,benny blanco,Eastside (with Halsey & Khalid),145669
8192,2020-08-04,Las Ketchup,The Ketchup Song (Aserejé) - Spanglish Version,33560
8194,2020-08-04,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",200991
8195,2020-08-04,Taylor Swift,the last great american dynasty,230999
8196,2020-08-04,One Direction,Through the Dark,177555
8189,2020-08-04,5 Seconds of Summer,Youngblood,203417
8182,2020-08-04,One Direction,Moments,192
8180,2020-08-04,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,25181
8179,2020-08-04,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,24425
8167,2020-08-04,A Fine Frenzy,Lifesize,630
8168,2020-08-04,Maroon 5,Girls Like You,1069
8181,2020-08-04,One Direction,Moments,937
8170,2020-08-04,One Direction,Steal My Girl,88693
8171,2020-08-04,Maroon 5,Girls Like You,182180
8172,2020-08-04,Maroon 5,Girls Like You (feat. Cardi B),130944
8169,2020-08-04,Maroon 5,Girls Like You (feat. Cardi B),210050
8174,2020-08-04,Prateek Kuhad,Kasoor,74939
8175,2020-08-04,Andy Grammer,Don’t Give Up On Me,322882
8176,2020-08-04,Black Eyed Peas,I Gotta Feeling,1693
8177,2020-08-04,Riverdale Cast,"These Are the Moments I Remember (feat. Ashleigh Murray, Asha Bromfield, Hayley Law, Camila Mendes & KJ Apa)",27435
8178,2020-08-04,Riverdale Cast,"These Are the Moments I Remember (feat. Ashleigh Murray, Asha Bromfield, Hayley Law, Camila Mendes & KJ Apa)",148685
8173,2020-08-04,One Direction,Through the Dark,64037
8206,2020-08-05,A Fine Frenzy,Lifesize,937
8212,2020-08-05,The Proclaimers,I'm Gonna Be (500 Miles),86110
8210,2020-08-05,The Proclaimers,I'm Gonna Be (500 Miles),2740
8209,2020-08-05,fun.,We Are Young (feat. Janelle Monáe),249942
8208,2020-08-05,Maroon 5,Girls Like You (feat. Cardi B),67463
8207,2020-08-05,Imagine Dragons,Every Night,4438
8205,2020-08-05,Imagine Dragons,Amsterdam,241406
8211,2020-08-05,The Proclaimers,I'm Gonna Be (500 Miles),216954
8203,2020-08-05,Imagine Dragons,On Top Of The World,189687
8202,2020-08-05,Imagine Dragons,Demons,175196
8201,2020-08-05,Imagine Dragons,On Top Of The World,927
8200,2020-08-05,Imagine Dragons,It's Time,237942
8199,2020-08-05,Imagine Dragons,Demons,410
8198,2020-08-05,Imagine Dragons,Tiptoe,192928
8197,2020-08-05,Imagine Dragons,Radioactive,186705
8204,2020-08-05,Imagine Dragons,Hear Me,36161
8234,2020-08-06,Imagine Dragons,Underdog,338
8235,2020-08-06,Imagine Dragons,Hear Me,2987
8236,2020-08-06,Imagine Dragons,My Fault,0
8237,2020-08-06,Imagine Dragons,Bleeding Out,612
8238,2020-08-06,Imagine Dragons,Working Man,0
8239,2020-08-06,Imagine Dragons,Every Night,740
8240,2020-08-06,fun.,We Are Young (feat. Janelle Monáe),250626
8241,2020-08-06,David Guetta,Titanium,166526
8245,2020-08-06,Vengaboys,To Brazil!,147420
8243,2020-08-06,Rachel Platten,Fight Song,171987
8244,2020-08-06,Amit Trivedi,Namo Namo,322250
8233,2020-08-06,Imagine Dragons,Nothing Left To Say / Rocks - Medley,0
8246,2020-08-06,KK,Pyaar Ke Pal,71812
8248,2020-08-06,Dhvani Bhanushali,Vaaste,127148
8249,2020-08-06,Andy Grammer,Don’t Give Up On Me,196187
8250,2020-08-06,Duncan Laurence,Arcade,101877
8251,2020-08-06,Arijit Singh,Jaan 'Nisaar (Arijit),1720
8242,2020-08-06,Rachel Platten,Fight Song,90
8232,2020-08-06,Imagine Dragons,Round And Round,5156
8247,2020-08-06,Pritam,Channa Mereya - Unplugged,43391
8230,2020-08-06,Imagine Dragons,Amsterdam,81642
8231,2020-08-06,Imagine Dragons,Cha-Ching (Till We Grow Older),85
8213,2020-08-06,The Proclaimers,I'm Gonna Be (500 Miles),192897
8214,2020-08-06,A Fine Frenzy,Lifesize,224093
8215,2020-08-06,Maroon 5,Girls Like You (feat. Cardi B),235545
8216,2020-08-06,Maroon 5,Girls Like You,215229
8217,2020-08-06,Gary Portnoy,Where Everybody Knows Your Name (Cheers Theme),151266
8219,2020-08-06,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",200991
8220,2020-08-06,One Direction,Through the Dark,1233
8218,2020-08-06,One Direction,Steal My Girl,228133
8222,2020-08-06,5 Seconds of Summer,Youngblood,237
8223,2020-08-06,Lullaby Classics,The Cuppycake Song,303
8224,2020-08-06,ZAYN,Dusk Till Dawn - Radio Edit,47410
8225,2020-08-06,Imagine Dragons,Radioactive,186813
8226,2020-08-06,Imagine Dragons,Tiptoe,193000
8227,2020-08-06,Imagine Dragons,It's Time,237986
8228,2020-08-06,Imagine Dragons,Demons,175200
8229,2020-08-06,Imagine Dragons,On Top Of The World,189840
8221,2020-08-06,Taylor Swift,the last great american dynasty,79127
8259,2020-08-07,Barbarossa,Stones,2507
8264,2020-08-07,Jack Dolgen,I Will Come For You,94540
8263,2020-08-07,Barbarossa,Stones,33889
8262,2020-08-07,Jack Dolgen,I Will Come For You,225133
8260,2020-08-07,Jack Dolgen,I Will Come For You,18326
8258,2020-08-07,One Direction,Steal My Girl,177880
8261,2020-08-07,Hanson,I Will Come To You,856
8256,2020-08-07,Maroon 5,Girls Like You,125822
8255,2020-08-07,Maroon 5,Girls Like You (feat. Cardi B),235545
8254,2020-08-07,A Fine Frenzy,Lifesize,224093
8253,2020-08-07,The Proclaimers,I'm Gonna Be (500 Miles),219466
8252,2020-08-07,Rachel Platten,Fight Song,204012
8257,2020-08-07,Gary Portnoy,Where Everybody Knows Your Name (Cheers Theme),770
8301,2020-08-08,Wiz Khalifa,See You Again (feat. Charlie Puth),5932
8300,2020-08-08,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",2867
8299,2020-08-08,Lullaby Classics,The Cuppycake Song,2423
8298,2020-08-08,5 Seconds of Summer,Youngblood,1422
8295,2020-08-08,Taylor Swift,the last great american dynasty,1619
8296,2020-08-08,Sam Smith,Too Good At Goodbyes - Galantis Remix,3442
8294,2020-08-08,One Direction,Through the Dark,6694
8293,2020-08-08,Maroon 5,Girls Like You,2683
8292,2020-08-08,ZAYN,Dusk Till Dawn - Radio Edit,2859
8297,2020-08-08,One Direction,Steal My Girl,690
8302,2020-08-08,Gary Portnoy,Where Everybody Knows Your Name (Cheers Theme),2933
8305,2020-08-08,Barbarossa,Stones,1682
8304,2020-08-08,Medha Sahi,I Don't Do Love Anymore,166616
8306,2020-08-08,The Proclaimers,I'm Gonna Be (500 Miles),1675
8307,2020-08-08,Maroon 5,Girls Like You,1260
8308,2020-08-08,Jack Dolgen,I Will Come For You,4368
8309,2020-08-08,Rachel Platten,Fight Song,1684
8310,2020-08-08,Gary Portnoy,Where Everybody Knows Your Name (Cheers Theme),937
8311,2020-08-08,Maroon 5,Girls Like You (feat. Cardi B),932
8312,2020-08-08,A Fine Frenzy,Lifesize,1699
8313,2020-08-08,Mohit Chauhan,Phir Se Ud Chala,2180
8314,2020-08-08,Katy Perry,Hot N Cold,120037
8291,2020-08-08,A Fine Frenzy,Lifesize,6120
8303,2020-08-08,KK,Beete Lamhein,679
8290,2020-08-08,Maroon 5,Girls Like You (feat. Cardi B),442
8272,2020-08-08,Gary Portnoy,Where Everybody Knows Your Name (Cheers Theme),18597
8288,2020-08-08,A.R. Rahman,Roobaroo,86461
8289,2020-08-08,The Proclaimers,I'm Gonna Be (500 Miles),188670
8265,2020-08-08,Jack Dolgen,I Will Come For You,233166
8266,2020-08-08,Barbarossa,Stones,169040
8267,2020-08-08,The Proclaimers,I'm Gonna Be (500 Miles),8348
8268,2020-08-08,Rachel Platten,Fight Song,204012
8269,2020-08-08,A Fine Frenzy,Lifesize,3591
8270,2020-08-08,Maroon 5,Girls Like You (feat. Cardi B),235545
8273,2020-08-08,One Direction,Steal My Girl,228133
8274,2020-08-08,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",200991
8275,2020-08-08,One Direction,Through the Dark,7193
8276,2020-08-08,Taylor Swift,the last great american dynasty,230999
8271,2020-08-08,Maroon 5,Girls Like You,215229
8278,2020-08-08,Pritam,Channa Mereya - Unplugged,165286
8287,2020-08-08,fun.,We Are Young (feat. Janelle Monáe),26361
8277,2020-08-08,One Direction,Through the Dark,2086
8285,2020-08-08,Gary Portnoy,Where Everybody Knows Your Name (Cheers Theme),5457
8284,2020-08-08,Maroon 5,Girls Like You,215212
8283,2020-08-08,Maroon 5,Girls Like You (feat. Cardi B),235429
8286,2020-08-08,fun.,We Are Young (feat. Janelle Monáe),300
8281,2020-08-08,The Proclaimers,I'm Gonna Be (500 Miles),219427
8280,2020-08-08,Jack Dolgen,I Will Come For You,109161
8279,2020-08-08,A.R. Rahman,Roobaroo,78531
8282,2020-08-08,A Fine Frenzy,Lifesize,111435
8351,2020-08-09,Taylor Swift,the last great american dynasty,230999
8342,2020-08-09,Lifafa,Nikamma,62093
8343,2020-08-09,benny blanco,Eastside (with Halsey & Khalid),97130
8344,2020-08-09,Maroon 5,Girls Like You,528
8345,2020-08-09,Maroon 5,Girls Like You (feat. Cardi B),538
8346,2020-08-09,Maroon 5,Girls Like You (feat. Cardi B),195690
8347,2020-08-09,Maroon 5,Girls Like You,68494
8348,2020-08-09,Gary Portnoy,Where Everybody Knows Your Name (Cheers Theme),18441
8349,2020-08-09,One Direction,Steal My Girl,228132
8350,2020-08-09,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",200991
8352,2020-08-09,One Direction,Through the Dark,221733
8364,2020-08-09,Richard Rodgers,My Favourite Things,1000
8354,2020-08-09,ZAYN,Dusk Till Dawn - Radio Edit,239000
8355,2020-08-09,Sam Smith,Too Good At Goodbyes - Galantis Remix,157388
8356,2020-08-09,Wiz Khalifa,See You Again (feat. Charlie Puth),18447
8357,2020-08-09,KK,Beete Lamhein,906
8358,2020-08-09,Medha Sahi,I Don't Do Love Anymore,166615
8359,2020-08-09,Amit Trivedi,Naina Da Kya Kasoor,210951
8360,2020-08-09,Prateek Kuhad,Kasoor,197549
8361,2020-08-09,Britt Nicole,Welcome To The Show,6370
8362,2020-08-09,Prateek Kuhad,Kasoor,197549
8363,2020-08-09,Britt Nicole,Welcome To The Show,37376
8341,2020-08-09,Sam Smith,Dancing With A Stranger (with Normani),17176
8365,2020-08-09,Richard Rodgers,My Favourite Things,29150
8340,2020-08-09,Lewis Capaldi,Someone You Loved,182059
8353,2020-08-09,5 Seconds of Summer,Youngblood,217727
8338,2020-08-09,Katy Perry,Hot N Cold,101120
8339,2020-08-09,DJ Snake,Middle,84316
8315,2020-08-09,Katy Perry,Hot N Cold,218906
8316,2020-08-09,Katy Perry,Hot N Cold,220226
8318,2020-08-09,Katy Perry,Hot N Cold,9199
8319,2020-08-09,Barbarossa,Stones,0
8320,2020-08-09,Barbarossa,Stones,1191
8321,2020-08-09,Mohit Chauhan,Phir Se Ud Chala,231264
8322,2020-08-09,Jack Dolgen,I Will Come For You,1317
8323,2020-08-09,Jack Dolgen,I Will Come For You,13738
8324,2020-08-09,Rachel Platten,Fight Song,204013
8325,2020-08-09,The Proclaimers,I'm Gonna Be (500 Miles),219466
8317,2020-08-09,Katy Perry,Hot N Cold,6024
8327,2020-08-09,A Fine Frenzy,Lifesize,123111
8337,2020-08-09,Nucleya,Mumbai Dance,24125
8326,2020-08-09,One Direction,Steal My Girl,685
8336,2020-08-09,Nucleya,Laung Gawacha,155889
8334,2020-08-09,David Guetta,Titanium,149995
8333,2020-08-09,fun.,We Are Young (feat. Janelle Monáe),249795
8335,2020-08-09,Nucleya,Laung Gawacha,171478
8331,2020-08-09,Gary Portnoy,Where Everybody Knows Your Name (Cheers Theme),151188
8330,2020-08-09,Maroon 5,Girls Like You,215196
8329,2020-08-09,Maroon 5,Girls Like You (feat. Cardi B),235429
8328,2020-08-09,A Fine Frenzy,Lifesize,11222
8332,2020-08-09,One Direction,Steal My Girl,228157
8425,2020-08-10,The Proclaimers,I'm Gonna Be (500 Miles),1163
8419,2020-08-10,Christina Perri,sad song,505
8424,2020-08-10,Barbarossa,Stones,16103
8423,2020-08-10,Katy Perry,Hot N Cold,434
8422,2020-08-10,Katy Perry,Hot N Cold,0
8420,2020-08-10,Christina Perri,A Thousand Years,3060
8418,2020-08-10,Christina Perri,sad song,7175
8412,2020-08-10,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,925
8416,2020-08-10,Mohit Chauhan,Phir Se Ud Chala,6420
8415,2020-08-10,Crooked Fingers,Heavy Hours,2612
8414,2020-08-10,Richard Rodgers,My Favourite Things,65802
8413,2020-08-10,Christina Perri,sad song,192713
8411,2020-08-10,Christina Perri,sad song,69456
8410,2020-08-10,Christina Perri,A Thousand Years,285120
8409,2020-08-10,Crooked Fingers,Heavy Hours,131818
8426,2020-08-10,Jack Dolgen,I Will Come For You,801
8417,2020-08-10,Richard Rodgers,My Favourite Things,1305
8427,2020-08-10,Jack Dolgen,I Will Come For You,225133
8439,2020-08-10,Taylor Swift,the last great american dynasty,20368
8429,2020-08-10,Katy Perry,Hot N Cold,1317
8447,2020-08-10,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",193318
8446,2020-08-10,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",2100
8445,2020-08-10,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",252534
8444,2020-08-10,Enrique Iglesias,Be With You,9123
8443,2020-08-10,Enrique Iglesias,Why Not Me?,36120
8442,2020-08-10,High School Musical Cast,Just Wanna Be With You - Original Version,35973
8441,2020-08-10,High School Musical Cast,Just Wanna Be With You - Original Version,156186
8440,2020-08-10,5 Seconds of Summer,Youngblood,1040
8428,2020-08-10,Rachel Platten,Fight Song,2067
8408,2020-08-10,Crooked Fingers,Heavy Hours,2273
8437,2020-08-10,Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",200991
8436,2020-08-10,One Direction,Steal My Girl,228133
8435,2020-08-10,Gary Portnoy,Where Everybody Knows Your Name (Cheers Theme),151266
8434,2020-08-10,A Fine Frenzy,Lifesize,3775
8433,2020-08-10,Maroon 5,Girls Like You (feat. Cardi B),748
8432,2020-08-10,Maroon 5,Girls Like You (feat. Cardi B),274
8431,2020-08-10,Maroon 5,Girls Like You,534
8430,2020-08-10,The Proclaimers,I'm Gonna Be (500 Miles),867
8438,2020-08-10,One Direction,Through the Dark,2400
8407,2020-08-10,Plain White T's,Hey There Delilah,677
8421,2020-08-10,Katy Perry,Hot N Cold,220226
8405,2020-08-10,Calum Scott,You Are The Reason,9477
8382,2020-08-10,Maroon 5,Girls Like You,134449
8381,2020-08-10,Maroon 5,Girls Like You (feat. Cardi B),235545
8380,2020-08-10,A Fine Frenzy,Lifesize,224093
8379,2020-08-10,The Proclaimers,I'm Gonna Be (500 Miles),219466
8378,2020-08-10,Ritviz,Udd Gaye - Bacardi House Party Sessions,170684
8377,2020-08-10,The Proclaimers,I'm Gonna Be (500 Miles),33983
8376,2020-08-10,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,107728
8374,2020-08-10,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,207904
8373,2020-08-10,Rachel Platten,Fight Song,5010
8372,2020-08-10,Barbarossa,Stones,91278
8371,2020-08-10,Jack Dolgen,I Will Come For You,225133
8370,2020-08-10,Mohit Chauhan,Phir Se Ud Chala,268833
8369,2020-08-10,Katy Perry,Hot N Cold,117014
8368,2020-08-10,Katy Perry,Hot N Cold,103223
8367,2020-08-10,Richard Rodgers,My Favourite Things,2664
8366,2020-08-10,Richard Rodgers,My Favourite Things,4634
8406,2020-08-10,Plain White T's,Hey There Delilah,53794
8383,2020-08-10,5 Seconds of Summer,Youngblood,203417
8384,2020-08-10,ZAYN,Dusk Till Dawn - Radio Edit,239000
8375,2020-08-10,Rachel Platten,Fight Song,204013
8386,2020-08-10,Home,Resonance,29838
8404,2020-08-10,Andy Grammer,Don’t Give Up On Me,196187
8385,2020-08-10,Sam Smith,Too Good At Goodbyes - Galantis Remix,89392
8403,2020-08-10,Shafqat Amanat Ali,Kyun Main Jaagoon,76226
8402,2020-08-10,Andy Grammer,Don’t Give Up On Me,943
8401,2020-08-10,Calum Scott,You Are The Reason,0
8400,2020-08-10,Ed Sheeran,Photograph,258986
8398,2020-08-10,Green Day,21 Guns,7244
8397,2020-08-10,Ed Sheeran,Photograph,1501
8396,2020-08-10,Rashid Ali,Kahin To,0
8399,2020-08-10,Shafqat Amanat Ali,Kyun Main Jaagoon,0
8388,2020-08-10,Sam Smith,Too Good At Goodbyes - Galantis Remix,103188
8394,2020-08-10,Britt Nicole,Welcome To The Show,65122
8393,2020-08-10,Prateek Kuhad,Kasoor,197549
8387,2020-08-10,Katy Perry,Hot N Cold,87019
8392,2020-08-10,Medha Sahi,I Don't Do Love Anymore,166615
8391,2020-08-10,Amit Trivedi,Naina Da Kya Kasoor,38646
8390,2020-08-10,Wiz Khalifa,See You Again (feat. Charlie Puth),167140
8389,2020-08-10,KK,Beete Lamhein,32390
8395,2020-08-10,Chris Tomlin,Our God,1773
8476,2020-08-11,Yusuf / Cat Stevens,The Wind,91
8475,2020-08-11,Florence + The Machine,Shake It Out,110467
